rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6
5,1.303643454,-4.265609842,-0.912020897,-0.277309106,-2.027237537,-0.336870192
5,1.286577212,-4.258854503,-0.861983719,-0.34015459,-1.977480281,0.019096423
5,1.294270191,-4.260038185,-0.9175221,-0.301615883,-1.968190799,-0.226886867
5,1.297540197,-4.262623702,-0.899224068,-0.299699159,-2.000976912,-0.227058603
5,1.268938376,-4.246548946,-0.871763126,-0.409309545,-1.846463919,0.269880568
5,1.29634414,-4.259719378,-0.888868029,-0.305624865,-1.994743102,-0.139381189
5,1.286147203,-4.254646301,-0.886896975,-0.352355433,-1.92495539,-0.023384259
5,1.293512426,-4.255039754,-0.874641111,-0.327012788,-1.962452407,-0.060051155
5,1.296037066,-4.254765289,-0.894311887,-0.323382091,-1.942048135,-0.177980139
5,1.302391966,-4.255694944,-0.886948933,-0.301647324,-1.976662915,-0.211058874
5,1.311314057,-4.258367119,-0.913264501,-0.26903541,-2.004375317,-0.352934838
5,1.306920944,-4.252479461,-0.919647998,-0.300604422,-1.949842765,-0.247343299
5,1.291097989,-4.245281356,-0.880305183,-0.354504592,-1.904965907,0.123651823
5,1.303134551,-4.251800304,-0.890413806,-0.317160135,-1.948402117,-0.173121457
5,1.297956284,-4.239551691,-0.904411645,-0.35050914,-1.868186319,0.053446417
5,1.305203201,-4.182379496,-1.045962318,0.004331003,-1.882111927,-0.582873477
5,1.304643828,-4.183809722,-1.003105358,-0.006378797,-1.919840055,-0.457677104
5,1.277929235,-4.168993055,-1.008721323,-0.093247266,-1.761833777,-0.072290367
5,1.290933836,-4.175832977,-1.015354929,-0.053384819,-1.824731592,-0.297619757
5,1.307522047,-4.183456531,-1.030994659,0.002169423,-1.900773814,-0.571439636
5,1.292005588,-4.172857561,-1.025874665,-0.054634538,-1.806249754,-0.284728202
5,1.273269845,-4.163211562,-1.005820128,-0.12428637,-1.724348798,0.111310323
5,1.299356146,-4.176193299,-1.033685433,-0.032121435,-1.8415329,-0.3840503
5,1.308296652,-4.182358173,-1.008244976,-0.002426246,-1.906558901,-0.543460615
5,1.303472222,-4.177357647,-1.035839621,-0.017823308,-1.851178996,-0.48564868
5,1.289609372,-4.169751214,-1.00841224,-0.058594879,-1.810614097,-0.129541164
5,1.302665257,-4.175127603,-1.050540831,-0.016903041,-1.838569658,-0.434385495
5,1.293252139,-4.170944439,-1.008363727,-0.065892685,-1.801177619,-0.257312435
5,1.302785487,-4.174634956,-1.030700826,-0.03044044,-1.83816192,-0.412523377
4,1.260542982,-4.153541393,-0.975863955,-0.198513881,-1.592212562,0.655454092
5,1.318533639,-4.181618255,-1.039524171,0.036396761,-1.919356184,-0.682374329
5,1.2776235,-4.160275314,-1.010319783,-0.113689617,-1.715825718,0.070748492
5,1.297960451,-4.167338842,-1.03803597,-0.053231522,-1.774580768,-0.336029252
3,1.265155297,-4.169766263,-0.946045307,-0.33722517,-1.169723622,1.17167913
5,1.310727349,-4.172523707,-1.059745179,-0.004346004,-1.833979171,-0.519040917
5,1.317215285,-4.17582223,-1.065560913,0.014626879,-1.862595122,-0.633989597
5,1.308672054,-4.174044562,-1.007506237,-0.022342158,-1.859560514,-0.439219977
5,1.305841866,-4.170330958,-1.049591678,-0.026470451,-1.800644856,-0.494344331
5,1.307175672,-4.170129511,-1.056430338,-0.024982973,-1.806824195,-0.459524396
5,1.315199602,-4.174336091,-1.05105376,0.006041044,-1.861869079,-0.549998782
5,1.309548703,-4.169777189,-1.029838411,-0.0101003,-1.840485619,-0.407453226
5,1.30667791,-4.167772651,-1.044773826,-0.031114436,-1.803623494,-0.386799343
5,1.313464091,-4.170509032,-1.052279528,-0.008923897,-1.832779454,-0.491129378
5,1.312511854,-4.170856322,-1.028396475,-0.004006849,-1.848865518,-0.470393726
5,1.325095707,-4.175140574,-1.068528581,0.036249384,-1.878948491,-0.712727385
5,1.314558865,-4.170812153,-1.047505214,-0.010097166,-1.832836609,-0.524305499
5,1.289863971,-4.260860287,-0.892553521,-0.322634699,-1.972428929,-0.138090348
5,1.289521769,-4.261584259,-0.865731921,-0.322153624,-2.000506797,-0.056932783
5,1.289766547,-4.260688344,-0.900011344,-0.328174172,-1.960436853,-0.161208011
5,1.292153544,-4.260842467,-0.903094617,-0.305596545,-1.979299509,-0.176971501
5,1.287167491,-4.25962624,-0.866813213,-0.328887524,-1.979341357,-0.043992951
5,1.296077457,-4.263031441,-0.908117422,-0.309250121,-1.979798557,-0.287087199
5,1.297385688,-4.262542023,-0.908225471,-0.299141797,-1.987371148,-0.284556439
4,1.285458751,-4.259948503,-0.838501078,-0.372558308,-1.919940466,0.274099878
5,1.27656725,-4.252044736,-0.875763285,-0.372502399,-1.910278725,0.189703116
5,1.287489607,-4.255741566,-0.886553741,-0.34155644,-1.945479932,-0.008109053
5,1.301132818,-4.261227304,-0.922753949,-0.293116555,-1.982092899,-0.316053675
5,1.295134132,-4.258489631,-0.905219702,-0.309354697,-1.963335058,-0.209257839
5,1.284526708,-4.252176962,-0.896071798,-0.354510518,-1.90649021,0.013932871
5,1.294196974,-4.254793737,-0.902145471,-0.322365769,-1.940718236,-0.146456018
5,1.299764548,-4.257503605,-0.904521161,-0.305452346,-1.963447594,-0.260154982
5,1.283712041,-4.249561914,-0.879432634,-0.360569373,-1.895828731,0.044616832
5,1.302894519,-4.258782263,-0.908308288,-0.2968377,-1.971814276,-0.3316967
5,1.29511355,-4.255486881,-0.892340954,-0.329836838,-1.939900865,-0.182200582
5,1.297932722,-4.257063934,-0.873885123,-0.315133535,-1.976528943,-0.168802241
5,1.291591568,-4.251733646,-0.881999628,-0.327372789,-1.946014171,0.013774625
5,1.309982828,-4.25738979,-0.935895225,-0.282076307,-1.970883021,-0.389308262
5,1.295483208,-4.251235966,-0.885991062,-0.332745924,-1.937620291,-0.045854923
5,1.314107184,-4.259835014,-0.906163721,-0.264743537,-2.021646426,-0.380540817
5,1.293979678,-4.246103344,-0.894620739,-0.332040229,-1.912444553,0.033757609
5,1.288087534,-4.242515618,-0.900728759,-0.363410857,-1.871132159,0.155037214
5,1.280715767,-4.238324394,-0.902443475,-0.383440245,-1.824613459,0.231605058
5,1.309002935,-4.253232235,-0.916908801,-0.290254583,-1.963365684,-0.275295757
5,1.309738413,-4.252852208,-0.939826776,-0.290983553,-1.941189857,-0.34794378
5,1.308661097,-4.248522711,-0.928298175,-0.304701303,-1.921680444,-0.257048938
5,1.305500751,-4.246357048,-0.934987576,-0.31666174,-1.898857106,-0.199407689
4,1.305530786,-4.2438419,-0.906800755,-0.351222755,-1.837926036,0.150248624
5,1.297166126,-4.180056743,-1.01621753,-0.033161089,-1.855713887,-0.446629612
5,1.282730955,-4.172430742,-0.980251349,-0.077328672,-1.820810464,-0.053087422
5,1.308895057,-4.183547736,-1.048120955,0.014492995,-1.900253097,-0.610227096
5,1.274579408,-4.167052139,-1.000945864,-0.106180029,-1.748280252,0.005572152
5,1.302985838,-4.17805223,-1.032894692,-0.016372883,-1.865121392,-0.434574508
5,1.285758824,-4.169858974,-1.011928308,-0.080998828,-1.786081126,-0.121846202
5,1.282410485,-4.166558089,-1.02803234,-0.085925999,-1.755105445,-0.07491058
5,1.245358054,-4.149720823,-0.947745176,-0.215795416,-1.631264793,0.72385034
5,1.298502035,-4.175545896,-1.027750765,-0.034448224,-1.840481098,-0.357274193
5,1.315487197,-4.181273693,-1.018206998,0.011513366,-1.914462473,-0.598802728
5,1.260635311,-4.152904501,-0.961295234,-0.174352771,-1.665571972,0.439154829
5,1.30638923,-4.174395106,-1.050035835,-0.01762323,-1.824897368,-0.544246885
5,1.312106464,-4.177130812,-1.048459005,-0.001976663,-1.861319743,-0.583047208
5,1.30432997,-4.169386293,-1.055191953,-0.023705975,-1.809732156,-0.3808534
5,1.3118491,-4.173613027,-1.049900285,-0.000326138,-1.856616242,-0.481135713
5,1.310879043,-4.173337061,-1.057046749,-0.008061195,-1.829444244,-0.569859236
5,1.278615095,-4.157318629,-1.016481237,-0.124294576,-1.692198654,0.082676749
5,1.2964468,-4.167255828,-1.023500919,-0.066966158,-1.77646583,-0.27540441
5,1.271829129,-4.155911727,-0.964865652,-0.151030264,-1.697217678,0.257778148
5,1.313805613,-4.175233076,-1.02433121,0.003766198,-1.883507129,-0.486811363
5,1.305356012,-4.168699508,-1.010185369,-0.031613833,-1.823464446,-0.362243087
5,1.31319842,-4.169300147,-1.06248875,-0.000285003,-1.824043251,-0.506327593
5,1.29933475,-4.164497557,-1.010951151,-0.056631743,-1.790297548,-0.206200524
5,1.306629636,-4.167958805,-1.015544355,-0.032535716,-1.828933017,-0.303570153
5,1.30320188,-4.164694957,-1.047555159,-0.04638845,-1.777550652,-0.304418994
5,1.298529587,-4.163680942,-1.009219755,-0.06248084,-1.784163693,-0.179499801
5,1.276426854,-4.254729128,-0.864158331,-0.374013853,-1.918057621,0.115698121
4,1.256394801,-4.166477683,-0.959207893,-0.175448377,-1.676137152,0.58222027
5,1.287254421,-4.257873224,-0.900748261,-0.330472034,-1.941750996,-0.118073193
5,1.291816771,-4.261159255,-0.874235667,-0.320073636,-1.987957354,-0.138174666
5,1.305415483,-4.264482242,-0.902191142,-0.274476022,-2.027227694,-0.358290138
5,1.300494016,-4.261922751,-0.907167932,-0.296046018,-1.989893342,-0.310336612
5,1.300916905,-4.261229858,-0.921056239,-0.296102618,-1.98129476,-0.309132986
5,1.297456267,-4.260854923,-0.879294712,-0.308658057,-1.999578429,-0.179159001
5,1.290507813,-4.256003629,-0.898603845,-0.330070992,-1.938242125,-0.125643861
5,1.295661662,-4.259407552,-0.87799533,-0.311791711,-1.990520836,-0.142054514
5,1.2967953,-4.258081951,-0.907338368,-0.311130576,-1.966431304,-0.186955026
5,1.300460895,-4.256670506,-0.927387918,-0.302875916,-1.954111812,-0.252300793
5,1.297401707,-4.25540346,-0.89949834,-0.312805022,-1.959535102,-0.150068656
5,1.306099569,-4.259377468,-0.922220101,-0.285520328,-1.981588707,-0.357874172
5,1.2991215,-4.255532657,-0.915592448,-0.311644806,-1.952482696,-0.189707395
5,1.289737667,-4.249525004,-0.877867649,-0.350014128,-1.917841137,0.038275455
5,1.284702509,-4.246473892,-0.86674113,-0.363206316,-1.896752141,0.131069991
5,1.306530219,-4.255811666,-0.919643896,-0.295744693,-1.964510862,-0.29734158
5,1.307712684,-4.257520408,-0.902131953,-0.293725985,-1.984463092,-0.309237201
5,1.303756618,-4.252229142,-0.890264989,-0.313203428,-1.958887372,-0.152786356
5,1.296493416,-4.179665824,-0.997338631,-0.028287701,-1.875186773,-0.36986401
5,1.293190448,-4.176238357,-1.033813151,-0.041427514,-1.820559225,-0.378371957
5,1.293403265,-4.176871432,-1.022228246,-0.040805406,-1.833058773,-0.360250839
5,1.289315,-4.176075086,-1.005572408,-0.060154204,-1.817646975,-0.319812365
5,1.294476878,-4.178275821,-1.010474092,-0.042987872,-1.845269858,-0.374230321
5,1.307117681,-4.183606045,-1.011483042,0.002094818,-1.923500516,-0.480261296
5,1.243681661,-4.150439461,-0.971475252,-0.213985066,-1.610852892,0.649953818
5,1.307552929,-4.180111965,-1.032590265,-0.003803412,-1.879888927,-0.544539645
5,1.299502239,-4.174895543,-1.037394364,-0.02641214,-1.832027195,-0.409150134
5,1.308339325,-4.178795758,-1.054141171,0.00227728,-1.865480112,-0.567779955
5,1.298781054,-4.174163469,-1.03017656,-0.030600533,-1.834425952,-0.355577578
5,1.307306713,-4.174160953,-1.052954422,-0.005941295,-1.84372028,-0.478612702
5,1.303276502,-4.170260537,-1.045392097,-0.028819513,-1.80223009,-0.444794818
5,1.304344034,-4.17019561,-1.051090919,-0.022281879,-1.807727332,-0.439311452
5,1.316377993,-4.172286094,-1.055063523,0.0110454,-1.853461745,-0.555046812
5,1.314261261,-4.171213831,-1.052023153,0.003486903,-1.838110976,-0.550529746
3,1.30076445,-4.180947586,-0.976026028,-0.225044188,-1.319709342,0.575811371
5,1.318040664,-4.172585765,-1.067583002,0.011231703,-1.841725655,-0.632513132
5,1.327204532,-4.175477621,-1.086857644,0.046183188,-1.88062976,-0.745508786
5,1.315590558,-4.170377972,-1.068744558,0.005502344,-1.822497555,-0.601155001
5,1.287306768,-4.182508765,-1.006253098,-0.049317885,-1.850930168,-0.395566704
5,1.276669284,-4.254325365,-0.870365358,-0.373200449,-1.916056545,0.126513322
5,1.291563085,-4.261448957,-0.890622175,-0.321779295,-1.979273517,-0.152276811
5,1.29945832,-4.265074134,-0.88360947,-0.285729505,-2.036244875,-0.232244571
5,1.300561017,-4.264126724,-0.917198186,-0.28493215,-2.008822789,-0.301736499
5,1.27690273,-4.252542212,-0.893311231,-0.368780619,-1.891269614,0.077231271
5,1.297134236,-4.264116197,-0.876830649,-0.300175538,-2.020572688,-0.210607589
5,1.293096744,-4.26241654,-0.866542366,-0.316701851,-2.007034494,-0.122517315
5,1.296173416,-4.261181028,-0.913781213,-0.300224075,-1.981164806,-0.23490735
5,1.299668925,-4.26382833,-0.899935959,-0.290818729,-2.011751137,-0.275109889
5,1.307569507,-4.265909151,-0.898192908,-0.268902316,-2.048721098,-0.348040006
5,1.296251265,-4.258897197,-0.918110386,-0.301723298,-1.961355955,-0.25510633
5,1.280061671,-4.253038244,-0.852704146,-0.371195461,-1.930920744,0.161927129
5,1.297465519,-4.259028245,-0.914024349,-0.30863694,-1.961404207,-0.257731831
5,1.283614376,-4.251619913,-0.899737735,-0.356060932,-1.904475947,0.05132964
5,1.266765354,-4.243615129,-0.877894173,-0.418972685,-1.82913127,0.364245348
5,1.304264469,-4.258163738,-0.927529541,-0.285949575,-1.975266475,-0.308803579
5,1.29807681,-4.255060235,-0.91651301,-0.308673385,-1.94669226,-0.201607493
5,1.299330654,-4.256831761,-0.902898294,-0.311526635,-1.959279597,-0.231389772
5,1.309238608,-4.259036274,-0.907375043,-0.282361548,-1.994417213,-0.36525415
5,1.30493079,-4.255495832,-0.916768497,-0.298228429,-1.962186317,-0.272217473
5,1.27985849,-4.244644333,-0.861381489,-0.38618272,-1.866975407,0.177324884
5,1.309685101,-4.257229928,-0.928277852,-0.277518829,-1.975156071,-0.390223862
5,1.299366227,-4.251508585,-0.92065832,-0.314733741,-1.929824228,-0.154804261
5,1.313308493,-4.257812831,-0.942438291,-0.271178848,-1.979997322,-0.429935951
5,1.304615817,-4.254520532,-0.892952438,-0.299414846,-1.982234277,-0.160877158
5,1.280229672,-4.231339702,-0.900158442,-0.4132424,-1.77492556,0.319848566
5,1.295841544,-4.183225726,-0.994441688,-0.027502693,-1.89470276,-0.385266186
5,1.305859002,-4.183845996,-1.016667962,-0.001804838,-1.913590253,-0.501920449
5,1.297172799,-4.178113335,-1.023592292,-0.032249041,-1.851783803,-0.38311187
5,1.304603477,-4.181510551,-1.030643133,-0.007451445,-1.889142179,-0.484918078
5,1.286065101,-4.169358793,-1.028869111,-0.072751879,-1.772763796,-0.182426224
5,1.301062164,-4.176712593,-1.028151966,-0.018268722,-1.859070623,-0.394910527
5,1.298775409,-4.174794296,-1.037856968,-0.02925079,-1.824082907,-0.429213296
5,1.305441119,-4.177669973,-1.044996794,-0.002653161,-1.859792406,-0.517337203
5,1.309404859,-4.180681376,-1.014977926,0.006322665,-1.907485698,-0.511548671
5,1.307856907,-4.17832595,-1.052021143,-0.001601647,-1.860175146,-0.563195692
5,1.304541337,-4.173705324,-1.052160425,-0.021835421,-1.830451052,-0.435332875
5,1.301445137,-4.172149323,-1.042750184,-0.035093858,-1.817619277,-0.373880178
5,1.293714771,-4.169197429,-0.998597474,-0.056897718,-1.813313801,-0.185602878
5,1.301895328,-4.173649804,-1.002750049,-0.033065795,-1.850869339,-0.33986108
5,1.305634588,-4.170284864,-1.056089646,-0.019216491,-1.806463428,-0.470329599
5,1.310394785,-4.172768828,-1.047836901,-0.010619513,-1.843121958,-0.470005564
5,1.321381952,-4.17869629,-1.048035491,0.028453799,-1.904478063,-0.652176506
5,1.29348737,-4.164836049,-1.011300377,-0.07052434,-1.781750664,-0.122148447
4,1.318557979,-4.177746823,-1.027378228,0.002158152,-1.842422253,-0.340958906
5,1.31661636,-4.175562121,-1.045495695,0.011447682,-1.873124491,-0.585534759
5,1.312850681,-4.173078131,-1.049664529,-0.003874712,-1.850058355,-0.500126421
5,1.321252581,-4.173191803,-1.072774484,0.028475637,-1.859123226,-0.658811778
5,1.322529603,-4.175051849,-1.044063944,0.033470644,-1.895795182,-0.616356707
5,1.310711459,-4.168807496,-1.052771488,-0.015920176,-1.812772984,-0.475489505
5,1.315802842,-4.169665732,-1.076565737,0.004392729,-1.827594223,-0.523894692
5,1.311538822,-4.169247226,-1.054914361,-0.017363749,-1.81279927,-0.49300136
5,1.319819388,-4.173796136,-1.035764298,0.015364696,-1.887461331,-0.522016964
5,1.316898235,-4.171955918,-1.059402441,0.006907027,-1.83298558,-0.644966059
5,1.308921328,-4.168105102,-1.044616006,-0.022132293,-1.804708487,-0.463732957
5,1.317977954,-4.172682093,-1.0487922,0.009118619,-1.852390683,-0.606118745
5,1.311706497,-4.169350616,-1.032500809,-0.008728219,-1.841976926,-0.413245451
5,1.276460078,-4.150952799,-1.022150792,-0.14114909,-1.650196043,0.185195273
5,1.317987275,-4.173452557,-1.028742362,0.002229402,-1.871026194,-0.541521768
5,1.322475539,-4.174636548,-1.040508866,0.02326969,-1.894069764,-0.575327784
5,1.28963513,-4.261288229,-0.868495603,-0.320102405,-2.001512544,-0.043558088
5,1.29502284,-4.263103605,-0.909593908,-0.307498469,-1.981156385,-0.270376909
5,1.299504381,-4.264243896,-0.92234612,-0.288397566,-2.002470224,-0.30230584
5,1.273518333,-4.251534951,-0.885645556,-0.379530601,-1.889480551,0.181492008
5,1.286988339,-4.25866848,-0.885627838,-0.331069853,-1.959553304,-0.070511594
5,1.29309503,-4.260410064,-0.908396291,-0.309598635,-1.969962176,-0.200865265
5,1.300724039,-4.26362857,-0.912402004,-0.279755833,-2.010314277,-0.309181693
5,1.307524282,-4.267143914,-0.907661817,-0.260661446,-2.055195082,-0.36462406
5,1.260730877,-4.242464957,-0.859395125,-0.429641863,-1.817926617,0.430659209
5,1.300265369,-4.263039786,-0.877274284,-0.294641451,-2.019731693,-0.246251903
5,21.51678112,9.009431503,0.158359523,-0.308743627,0.279145353,0.162070673
5,21.48632432,9.014551604,0.170812686,-0.38207404,0.34705211,0.684307648
5,21.5398963,9.010204741,0.076904171,-0.204448726,0.192895617,0.116921423
1,21.43929313,9.025199538,0.302306721,-0.841444109,1.340515975,3.201604508
2,21.44634975,8.886302279,0.492985365,-1.398058927,2.106735762,3.754047923
1,21.4436803,8.95245423,0.370603847,-0.898844508,0.622509029,2.822568229
3,21.47622836,9.004761695,0.230036909,-0.688759351,1.18239657,2.217227842
1,21.48378119,8.983531078,0.257007073,-0.726155132,1.307682733,2.476439417
5,21.53092726,9.003434072,0.077924499,-0.192534114,0.142632173,0.248992517
3,21.52037617,8.991858834,0.139559162,-0.481243607,0.867991199,1.310374224
1,21.49783033,8.987947812,0.21710298,-0.587068578,0.969727703,2.068059507
2,21.50095822,8.893609137,0.353306855,-0.931524743,1.085336119,2.192151817
2,21.48458916,8.965235244,0.333444081,-1.015035159,2.138812576,3.23701908
1,21.49843019,8.990259286,0.235870969,-0.681503301,1.264983538,2.414542059
4,21.52110311,8.981945037,0.147140105,-0.47454827,0.87120777,1.123479814
5,21.50778525,9.015449519,0.088038076,-0.281333843,0.27221264,0.617722312
5,21.55274343,9.002823185,0.021430456,-0.134403429,0.116755132,-0.057861306
4,21.5177774,9.014958635,0.080252566,-0.271385686,0.308319886,0.752661164
4,21.51287217,9.006025487,0.09910639,-0.262143265,0.243660281,0.79960034
1,21.47350388,8.992351419,0.290628877,-0.719268823,1.158887761,2.392080731
5,21.55228541,8.997317793,0.000241813,-0.10498357,0.088504163,-0.158941156
5,21.51446362,8.9271828,0.171674682,-0.505869723,0.083852303,0.6908129
1,21.54113866,8.977879611,0.126771478,-0.44418364,0.889947847,1.587570902
2,21.5117381,8.959988124,0.241729319,-0.917528774,2.07910789,2.798177856
5,21.55599382,8.998301808,0.01730595,-0.102947796,0.074540805,-0.143766724
1,21.5143273,8.957555655,0.256727184,-0.711608135,1.456082774,2.428014169
1,21.5105441,8.98902703,0.18261185,-0.621050916,1.21002851,2.365700026
2,21.4878677,8.95022276,0.26339897,-0.926665944,2.017394087,2.955827626
5,21.53456007,9.006858244,0.018172158,-0.169071681,0.16959156,0.204753154
1,21.48021991,8.997459838,0.214864902,-0.661553613,1.140267293,2.707069341
1,21.48886234,9.00263721,0.282052463,-0.706832735,1.208772435,2.50168565
