rating,day_of_week,week_of_year,hour,month,yrs_to_review,lenDevResp,lenTitle,lenReview,ratings_per_yr_in_exist,app_rank_in_cat_per_yr_in_exist,BBB_complaints_per_yr_in_exist,BBB_complaints_per_BBB_review,len_review_per_len_title,Dev_resp_per_yr,DevLen_per_ReviewLen,ReviewLen_by_time_of_day,ReviewLen_by_day_of_week
5,3,4,20,1,7,0,4,471,60900.0,0.0,35.0,3.0,118.0,0.0,0.0,24.0,157.0
5,6,50,14,12,6,0,9,456,71050.0,0.0,41.0,3.0,51.0,0.0,0.0,33.0,76.0
5,4,42,1,10,6,0,17,433,71050.0,0.0,41.0,3.0,25.0,0.0,0.0,433.0,108.0
5,5,32,1,8,6,0,22,451,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,451.0,90.0
1,2,40,16,9,6,0,14,985,71050.0,0.0,41.0,3.0,70.0,0.0,0.0,62.0,492.0
5,1,31,3,7,5,0,23,424,85260.0,1.0,50.0,3.0,18.0,0.0,0.0,141.0,424.0
5,1,23,20,6,5,0,21,407,85260.0,1.0,50.0,3.0,19.0,0.0,0.0,20.0,407.0
5,2,43,4,10,6,0,27,418,71050.0,0.0,41.0,3.0,15.0,0.0,0.0,104.0,209.0
5,1,37,18,9,6,0,19,379,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,21.0,379.0
5,4,31,12,7,6,0,9,411,71050.0,0.0,41.0,3.0,46.0,0.0,0.0,34.0,103.0
5,5,6,0,2,6,112,7,447,71050.0,0.0,41.0,3.0,64.0,19.0,0.0,inf,89.0
1,7,24,20,6,6,0,12,626,71050.0,0.0,41.0,3.0,52.0,0.0,0.0,31.0,89.0
5,6,34,16,8,5,0,8,444,85260.0,1.0,50.0,3.0,56.0,0.0,0.0,28.0,74.0
5,3,9,3,2,5,0,13,382,85260.0,1.0,50.0,3.0,29.0,0.0,0.0,127.0,127.0
4,5,23,13,6,5,0,30,428,85260.0,1.0,50.0,3.0,14.0,0.0,0.0,33.0,86.0
5,6,1,14,1,7,0,16,387,60900.0,0.0,35.0,3.0,24.0,0.0,0.0,28.0,64.0
3,6,2,21,1,7,0,9,504,60900.0,0.0,35.0,3.0,56.0,0.0,0.0,24.0,84.0
5,2,17,18,4,6,0,10,459,71050.0,0.0,41.0,3.0,46.0,0.0,0.0,26.0,230.0
5,2,15,20,4,6,0,75,356,71050.0,0.0,41.0,3.0,5.0,0.0,0.0,18.0,178.0
5,3,3,12,1,6,0,8,413,71050.0,0.0,41.0,3.0,52.0,0.0,0.0,34.0,138.0
5,5,50,20,12,5,0,35,390,85260.0,1.0,50.0,3.0,11.0,0.0,0.0,20.0,78.0
5,3,17,23,4,5,0,70,381,85260.0,1.0,50.0,3.0,5.0,0.0,0.0,17.0,127.0
4,6,46,19,11,5,0,29,394,85260.0,1.0,50.0,3.0,14.0,0.0,0.0,21.0,66.0
5,2,9,20,3,7,0,13,335,60900.0,0.0,35.0,3.0,26.0,0.0,0.0,17.0,168.0
5,4,50,5,12,6,0,20,386,71050.0,0.0,41.0,3.0,19.0,0.0,0.0,77.0,96.0
3,3,8,20,2,7,0,16,517,60900.0,0.0,35.0,3.0,32.0,0.0,0.0,26.0,172.0
1,4,1,15,1,7,0,16,615,60900.0,0.0,35.0,3.0,38.0,0.0,0.0,41.0,154.0
5,4,42,0,10,6,0,9,438,71050.0,0.0,41.0,3.0,49.0,0.0,0.0,inf,110.0
5,3,32,17,8,6,0,44,317,71050.0,0.0,41.0,3.0,7.0,0.0,0.0,19.0,106.0
3,4,41,14,10,6,0,15,487,71050.0,0.0,41.0,3.0,32.0,0.0,0.0,35.0,122.0
5,5,2,3,1,6,0,17,394,71050.0,0.0,41.0,3.0,23.0,0.0,0.0,131.0,79.0
5,2,41,4,10,5,0,9,393,85260.0,1.0,50.0,3.0,44.0,0.0,0.0,98.0,196.0
5,1,17,9,4,5,0,23,447,85260.0,1.0,50.0,3.0,19.0,0.0,0.0,50.0,447.0
5,5,16,13,4,5,0,32,404,85260.0,1.0,50.0,3.0,13.0,0.0,0.0,31.0,81.0
5,1,11,22,3,7,0,24,438,60900.0,0.0,35.0,3.0,18.0,0.0,0.0,20.0,438.0
5,5,8,21,2,7,0,14,382,60900.0,0.0,35.0,3.0,27.0,0.0,0.0,18.0,76.0
2,6,6,14,2,7,0,20,578,60900.0,0.0,35.0,3.0,29.0,0.0,0.0,41.0,96.0
5,4,5,0,2,7,0,29,329,60900.0,0.0,35.0,3.0,11.0,0.0,0.0,inf,82.0
5,5,4,23,1,7,0,7,378,60900.0,0.0,35.0,3.0,54.0,0.0,0.0,16.0,76.0
5,6,1,20,1,7,0,19,369,60900.0,0.0,35.0,3.0,19.0,0.0,0.0,18.0,62.0
5,1,53,12,12,6,0,13,389,71050.0,0.0,41.0,3.0,30.0,0.0,0.0,32.0,389.0
5,3,47,6,11,6,0,18,322,71050.0,0.0,41.0,3.0,18.0,0.0,0.0,54.0,107.0
1,3,48,3,11,6,0,4,704,71050.0,0.0,41.0,3.0,176.0,0.0,0.0,235.0,235.0
5,6,46,3,11,6,0,13,365,71050.0,0.0,41.0,3.0,28.0,0.0,0.0,122.0,61.0
5,4,38,3,9,6,0,16,389,71050.0,0.0,41.0,3.0,24.0,0.0,0.0,130.0,97.0
5,4,20,14,5,6,0,15,377,71050.0,0.0,41.0,3.0,25.0,0.0,0.0,27.0,94.0
5,3,48,6,11,5,0,19,715,85260.0,1.0,50.0,3.0,38.0,0.0,0.0,119.0,238.0
5,1,44,5,10,5,0,16,434,85260.0,1.0,50.0,3.0,27.0,0.0,0.0,87.0,434.0
5,4,27,22,7,5,0,25,384,85260.0,1.0,50.0,3.0,15.0,0.0,0.0,17.0,96.0
1,6,39,1,9,5,0,13,622,85260.0,1.0,50.0,3.0,48.0,0.0,0.0,622.0,104.0
5,1,6,1,2,7,0,17,346,60900.0,0.0,35.0,3.0,20.0,0.0,0.0,346.0,346.0
5,3,4,6,1,7,0,10,373,60900.0,0.0,35.0,3.0,37.0,0.0,0.0,62.0,124.0
5,7,1,19,1,7,0,18,374,60900.0,0.0,35.0,3.0,21.0,0.0,0.0,20.0,53.0
5,1,1,21,1,7,0,16,370,60900.0,0.0,35.0,3.0,23.0,0.0,0.0,18.0,370.0
5,7,50,15,12,6,0,14,435,71050.0,0.0,41.0,3.0,31.0,0.0,0.0,29.0,62.0
5,6,36,12,9,6,0,15,360,71050.0,0.0,41.0,3.0,24.0,0.0,0.0,30.0,60.0
5,4,5,18,1,6,0,10,369,71050.0,0.0,41.0,3.0,37.0,0.0,0.0,20.0,92.0
5,4,37,13,9,5,0,44,421,85260.0,1.0,50.0,3.0,10.0,0.0,0.0,32.0,105.0
5,1,33,16,8,5,0,18,441,85260.0,1.0,50.0,3.0,24.0,0.0,0.0,28.0,441.0
5,3,7,21,2,5,0,10,389,85260.0,1.0,50.0,3.0,39.0,0.0,0.0,19.0,130.0
5,1,48,21,11,4,0,39,374,106575.0,1.0,62.0,3.0,10.0,0.0,0.0,18.0,374.0
5,4,46,23,11,6,0,37,383,71050.0,0.0,41.0,3.0,10.0,0.0,0.0,17.0,96.0
5,6,37,18,9,6,0,22,313,71050.0,0.0,41.0,3.0,14.0,0.0,0.0,17.0,52.0
5,3,32,4,8,6,0,49,366,71050.0,0.0,41.0,3.0,7.0,0.0,0.0,92.0,122.0
4,2,36,1,9,6,0,27,450,71050.0,0.0,41.0,3.0,17.0,0.0,0.0,450.0,225.0
5,1,32,16,8,6,0,20,358,71050.0,0.0,41.0,3.0,18.0,0.0,0.0,22.0,358.0
5,2,19,21,5,6,0,29,398,71050.0,0.0,41.0,3.0,14.0,0.0,0.0,19.0,199.0
5,4,50,22,12,5,0,37,373,85260.0,1.0,50.0,3.0,10.0,0.0,0.0,17.0,93.0
5,4,44,13,10,5,0,8,430,85260.0,1.0,50.0,3.0,54.0,0.0,0.0,33.0,108.0
5,1,34,10,8,5,0,20,422,85260.0,1.0,50.0,3.0,21.0,0.0,0.0,42.0,422.0
5,1,15,21,4,5,0,20,343,85260.0,1.0,50.0,3.0,17.0,0.0,0.0,16.0,343.0
1,2,20,2,5,5,0,37,649,85260.0,1.0,50.0,3.0,18.0,0.0,0.0,324.0,324.0
5,2,10,7,3,5,0,40,364,85260.0,1.0,50.0,3.0,9.0,0.0,0.0,52.0,182.0
5,2,7,2,2,5,0,3,391,85260.0,1.0,50.0,3.0,130.0,0.0,0.0,196.0,196.0
5,7,10,17,3,7,0,21,390,60900.0,0.0,35.0,3.0,19.0,0.0,0.0,23.0,56.0
5,3,10,14,3,7,0,19,378,60900.0,0.0,35.0,3.0,20.0,0.0,0.0,27.0,126.0
5,7,6,0,2,7,0,15,384,60900.0,0.0,35.0,3.0,26.0,0.0,0.0,inf,55.0
5,3,4,5,1,7,0,27,347,60900.0,0.0,35.0,3.0,13.0,0.0,0.0,69.0,116.0
5,1,4,0,1,7,0,12,401,60900.0,0.0,35.0,3.0,33.0,0.0,0.0,inf,401.0
5,3,1,0,1,7,0,13,417,60900.0,0.0,35.0,3.0,32.0,0.0,0.0,inf,139.0
5,3,49,6,12,6,0,26,388,71050.0,0.0,41.0,3.0,15.0,0.0,0.0,65.0,129.0
5,3,40,20,9,6,0,8,359,71050.0,0.0,41.0,3.0,45.0,0.0,0.0,18.0,120.0
1,3,46,18,11,6,0,33,941,71050.0,0.0,41.0,3.0,29.0,0.0,0.0,52.0,314.0
5,4,44,15,10,5,0,9,426,85260.0,1.0,50.0,3.0,47.0,0.0,0.0,28.0,106.0
4,1,26,0,6,6,0,6,468,71050.0,0.0,41.0,3.0,78.0,0.0,0.0,inf,468.0
3,3,23,17,6,6,0,14,537,71050.0,0.0,41.0,3.0,38.0,0.0,0.0,32.0,179.0
1,2,1,21,12,5,0,6,608,85260.0,1.0,50.0,3.0,101.0,0.0,0.0,29.0,304.0
5,7,36,17,9,5,0,14,368,85260.0,1.0,50.0,3.0,26.0,0.0,0.0,22.0,53.0
5,6,19,15,5,5,0,18,358,85260.0,1.0,50.0,3.0,20.0,0.0,0.0,24.0,60.0
4,5,36,14,9,5,0,11,470,85260.0,1.0,50.0,3.0,43.0,0.0,0.0,34.0,94.0
5,2,10,16,3,7,0,3,378,60900.0,0.0,35.0,3.0,126.0,0.0,0.0,24.0,189.0
5,6,4,13,1,7,0,8,444,60900.0,0.0,35.0,3.0,56.0,0.0,0.0,34.0,74.0
5,6,46,13,11,6,0,7,352,71050.0,0.0,41.0,3.0,50.0,0.0,0.0,27.0,59.0
5,6,3,21,1,6,0,11,374,71050.0,0.0,41.0,3.0,34.0,0.0,0.0,18.0,62.0
5,7,48,1,12,5,0,10,377,85260.0,1.0,50.0,3.0,38.0,0.0,0.0,377.0,54.0
5,7,25,19,6,5,0,54,333,85260.0,1.0,50.0,3.0,6.0,0.0,0.0,18.0,48.0
5,3,25,11,6,5,0,50,422,85260.0,1.0,50.0,3.0,8.0,0.0,0.0,38.0,141.0
5,4,22,20,5,5,0,38,336,85260.0,1.0,50.0,3.0,9.0,0.0,0.0,17.0,84.0
5,3,10,3,3,5,0,11,415,85260.0,1.0,50.0,3.0,38.0,0.0,0.0,138.0,138.0
5,7,7,14,2,7,0,15,390,60900.0,0.0,35.0,3.0,26.0,0.0,0.0,28.0,56.0
5,5,3,18,1,7,0,18,322,60900.0,0.0,35.0,3.0,18.0,0.0,0.0,18.0,64.0
5,6,53,15,1,7,0,14,366,60900.0,0.0,35.0,3.0,26.0,0.0,0.0,24.0,61.0
5,1,52,1,12,6,0,14,371,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,371.0,371.0
5,5,51,1,12,6,0,9,397,71050.0,0.0,41.0,3.0,44.0,0.0,0.0,397.0,79.0
5,5,48,1,11,6,0,12,373,71050.0,0.0,41.0,3.0,31.0,0.0,0.0,373.0,75.0
5,3,43,14,10,6,0,18,451,71050.0,0.0,41.0,3.0,25.0,0.0,0.0,32.0,150.0
5,5,17,16,4,6,0,16,381,71050.0,0.0,41.0,3.0,24.0,0.0,0.0,24.0,76.0
5,6,11,2,3,6,0,17,348,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,174.0,58.0
5,6,46,3,11,5,0,7,387,85260.0,1.0,50.0,3.0,55.0,0.0,0.0,129.0,64.0
5,5,42,15,10,5,0,12,332,85260.0,1.0,50.0,3.0,28.0,0.0,0.0,22.0,66.0
5,2,36,18,9,5,0,5,375,85260.0,1.0,50.0,3.0,75.0,0.0,0.0,21.0,188.0
5,3,26,21,6,5,0,14,419,85260.0,1.0,50.0,3.0,30.0,0.0,0.0,20.0,140.0
5,4,36,17,9,4,0,11,410,106575.0,1.0,62.0,3.0,37.0,0.0,0.0,24.0,102.0
5,5,10,4,3,7,0,10,389,60900.0,0.0,35.0,3.0,39.0,0.0,0.0,97.0,78.0
1,4,16,23,4,7,0,17,610,60900.0,0.0,35.0,3.0,36.0,0.0,0.0,27.0,152.0
5,3,10,5,3,7,0,33,294,60900.0,0.0,35.0,3.0,9.0,0.0,0.0,59.0,98.0
5,2,9,23,3,7,0,16,379,60900.0,0.0,35.0,3.0,24.0,0.0,0.0,16.0,190.0
5,1,9,15,3,7,0,20,347,60900.0,0.0,35.0,3.0,17.0,0.0,0.0,23.0,347.0
5,7,45,20,11,6,0,7,414,71050.0,0.0,41.0,3.0,59.0,0.0,0.0,21.0,59.0
5,6,30,8,7,6,0,15,393,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,49.0,66.0
5,4,22,18,5,6,0,26,337,71050.0,0.0,41.0,3.0,13.0,0.0,0.0,19.0,84.0
5,7,40,6,10,5,0,15,392,85260.0,1.0,50.0,3.0,26.0,0.0,0.0,65.0,56.0
5,3,7,18,2,7,0,29,348,60900.0,0.0,35.0,3.0,12.0,0.0,0.0,19.0,116.0
5,3,2,14,1,7,0,10,406,60900.0,0.0,35.0,3.0,41.0,0.0,0.0,29.0,135.0
4,7,5,17,2,7,0,14,426,60900.0,0.0,35.0,3.0,30.0,0.0,0.0,25.0,61.0
4,7,2,5,1,7,0,15,388,60900.0,0.0,35.0,3.0,26.0,0.0,0.0,78.0,55.0
5,1,39,15,9,6,0,19,347,71050.0,0.0,41.0,3.0,18.0,0.0,0.0,23.0,347.0
5,2,14,22,3,6,0,24,337,71050.0,0.0,41.0,3.0,14.0,0.0,0.0,15.0,168.0
5,6,10,15,3,5,0,8,382,85260.0,1.0,50.0,3.0,48.0,0.0,0.0,25.0,64.0
5,1,2,17,1,5,0,10,365,85260.0,1.0,50.0,3.0,36.0,0.0,0.0,21.0,365.0
5,5,4,22,1,7,0,22,337,60900.0,0.0,35.0,3.0,15.0,0.0,0.0,15.0,67.0
1,3,7,22,2,7,0,10,598,60900.0,0.0,35.0,3.0,60.0,0.0,0.0,27.0,199.0
5,5,3,2,1,7,0,22,382,60900.0,0.0,35.0,3.0,17.0,0.0,0.0,191.0,76.0
5,6,2,16,1,7,0,31,352,60900.0,0.0,35.0,3.0,11.0,0.0,0.0,22.0,59.0
5,7,1,1,1,7,0,11,376,60900.0,0.0,35.0,3.0,34.0,0.0,0.0,376.0,54.0
5,5,49,17,12,6,0,26,315,71050.0,0.0,41.0,3.0,12.0,0.0,0.0,19.0,63.0
5,6,43,18,10,6,0,17,365,71050.0,0.0,41.0,3.0,21.0,0.0,0.0,20.0,61.0
5,5,35,18,8,6,0,17,373,71050.0,0.0,41.0,3.0,22.0,0.0,0.0,21.0,75.0
5,7,34,1,8,6,0,17,294,71050.0,0.0,41.0,3.0,17.0,0.0,0.0,294.0,42.0
5,2,30,13,7,6,0,13,359,71050.0,0.0,41.0,3.0,28.0,0.0,0.0,28.0,180.0
5,2,5,20,1,6,0,10,327,71050.0,0.0,41.0,3.0,33.0,0.0,0.0,16.0,164.0
5,3,49,5,12,5,0,17,376,85260.0,1.0,50.0,3.0,22.0,0.0,0.0,75.0,125.0
5,4,47,23,11,5,0,10,359,85260.0,1.0,50.0,3.0,36.0,0.0,0.0,16.0,90.0
5,3,11,17,3,7,0,25,410,60900.0,0.0,35.0,3.0,16.0,0.0,0.0,24.0,137.0
5,6,7,15,2,7,0,13,321,60900.0,0.0,35.0,3.0,25.0,0.0,0.0,21.0,54.0
5,5,4,14,1,7,0,24,339,60900.0,0.0,35.0,3.0,14.0,0.0,0.0,24.0,68.0
5,4,3,2,1,7,0,7,374,60900.0,0.0,35.0,3.0,53.0,0.0,0.0,187.0,94.0
5,5,46,15,11,6,0,16,408,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,27.0,82.0
5,4,42,17,10,6,0,24,358,71050.0,0.0,41.0,3.0,15.0,0.0,0.0,21.0,90.0
5,6,37,19,9,6,0,21,359,71050.0,0.0,41.0,3.0,17.0,0.0,0.0,19.0,60.0
5,2,37,22,9,6,0,20,333,71050.0,0.0,41.0,3.0,17.0,0.0,0.0,15.0,166.0
5,4,34,15,8,6,0,7,459,71050.0,0.0,41.0,3.0,66.0,0.0,0.0,31.0,115.0
5,2,33,16,8,6,0,34,345,71050.0,0.0,41.0,3.0,10.0,0.0,0.0,22.0,172.0
5,2,24,20,6,6,0,13,343,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,17.0,172.0
3,2,32,15,8,6,0,24,396,71050.0,0.0,41.0,3.0,16.0,0.0,0.0,26.0,198.0
5,1,12,20,3,6,0,7,417,71050.0,0.0,41.0,3.0,60.0,0.0,0.0,21.0,417.0
5,3,3,22,1,6,0,17,374,71050.0,0.0,41.0,3.0,22.0,0.0,0.0,17.0,125.0
5,6,13,0,3,5,0,24,338,85260.0,1.0,50.0,3.0,14.0,0.0,0.0,inf,56.0
5,6,1,18,1,5,0,13,343,85260.0,1.0,50.0,3.0,26.0,0.0,0.0,19.0,57.0
1,4,12,21,3,5,0,11,605,85260.0,1.0,50.0,3.0,55.0,0.0,0.0,29.0,151.0
5,2,47,22,11,4,0,28,364,106575.0,1.0,62.0,3.0,13.0,0.0,0.0,17.0,182.0
5,2,20,22,5,7,0,22,376,60900.0,0.0,35.0,3.0,17.0,0.0,0.0,17.0,188.0
5,1,7,0,2,7,0,10,331,60900.0,0.0,35.0,3.0,33.0,0.0,0.0,inf,331.0
5,3,2,14,1,7,0,13,364,60900.0,0.0,35.0,3.0,28.0,0.0,0.0,26.0,121.0
5,1,2,16,1,7,0,26,322,60900.0,0.0,35.0,3.0,12.0,0.0,0.0,20.0,322.0
5,6,50,16,12,6,0,24,369,71050.0,0.0,41.0,3.0,15.0,0.0,0.0,23.0,62.0
1,5,53,1,1,7,0,49,553,60900.0,0.0,35.0,3.0,11.0,0.0,0.0,553.0,111.0
5,5,45,4,11,6,0,20,364,71050.0,0.0,41.0,3.0,18.0,0.0,0.0,91.0,73.0
5,1,30,15,7,6,0,13,313,71050.0,0.0,41.0,3.0,24.0,0.0,0.0,21.0,313.0
4,6,32,5,8,6,0,19,393,71050.0,0.0,41.0,3.0,21.0,0.0,0.0,79.0,66.0
5,3,22,22,5,6,0,48,301,71050.0,0.0,41.0,3.0,6.0,0.0,0.0,14.0,100.0
5,4,14,20,4,6,0,44,340,71050.0,0.0,41.0,3.0,8.0,0.0,0.0,17.0,85.0
5,4,13,19,3,6,0,13,335,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,18.0,84.0
5,7,51,12,12,5,0,25,327,85260.0,1.0,50.0,3.0,13.0,0.0,0.0,27.0,47.0
5,3,50,3,12,5,0,14,340,85260.0,1.0,50.0,3.0,24.0,0.0,0.0,113.0,113.0
5,3,18,4,5,5,0,14,351,85260.0,1.0,50.0,3.0,25.0,0.0,0.0,88.0,117.0
5,7,51,6,12,4,0,14,428,106575.0,1.0,62.0,3.0,31.0,0.0,0.0,71.0,61.0
5,4,50,14,12,4,0,47,328,106575.0,1.0,62.0,3.0,7.0,0.0,0.0,23.0,82.0
5,5,11,3,3,7,0,52,291,60900.0,0.0,35.0,3.0,6.0,0.0,0.0,97.0,58.0
5,4,5,4,2,7,0,18,343,60900.0,0.0,35.0,3.0,19.0,0.0,0.0,86.0,86.0
5,1,51,14,12,6,0,22,329,71050.0,0.0,41.0,3.0,15.0,0.0,0.0,24.0,329.0
5,1,49,16,11,6,0,7,405,71050.0,0.0,41.0,3.0,58.0,0.0,0.0,25.0,405.0
5,7,47,0,11,6,0,44,342,71050.0,0.0,41.0,3.0,8.0,0.0,0.0,inf,49.0
5,4,39,17,9,6,0,12,345,71050.0,0.0,41.0,3.0,29.0,0.0,0.0,20.0,86.0
5,4,33,10,8,6,0,12,344,71050.0,0.0,41.0,3.0,29.0,0.0,0.0,34.0,86.0
5,7,32,22,8,6,0,11,338,71050.0,0.0,41.0,3.0,31.0,0.0,0.0,15.0,48.0
5,6,32,14,8,6,0,13,332,71050.0,0.0,41.0,3.0,26.0,0.0,0.0,24.0,55.0
5,7,26,23,6,6,0,9,359,71050.0,0.0,41.0,3.0,40.0,0.0,0.0,16.0,51.0
5,1,50,10,12,5,0,7,332,85260.0,1.0,50.0,3.0,47.0,0.0,0.0,33.0,332.0
5,6,44,16,11,5,0,15,356,85260.0,1.0,50.0,3.0,24.0,0.0,0.0,22.0,59.0
5,2,32,18,8,5,0,13,333,85260.0,1.0,50.0,3.0,26.0,0.0,0.0,18.0,166.0
4,5,39,4,9,5,0,22,399,85260.0,1.0,50.0,3.0,18.0,0.0,0.0,100.0,80.0
5,7,27,5,7,5,0,4,325,85260.0,1.0,50.0,3.0,81.0,0.0,0.0,65.0,46.0
5,6,25,3,6,5,0,33,333,85260.0,1.0,50.0,3.0,10.0,0.0,0.0,111.0,56.0
5,5,12,15,3,5,0,7,345,85260.0,1.0,50.0,3.0,49.0,0.0,0.0,23.0,69.0
5,4,51,22,12,6,0,15,331,71050.0,0.0,41.0,3.0,22.0,0.0,0.0,15.0,83.0
2,1,18,18,5,7,0,31,868,60900.0,0.0,35.0,3.0,28.0,0.0,0.0,48.0,868.0
5,5,39,15,9,6,0,13,386,71050.0,0.0,41.0,3.0,30.0,0.0,0.0,26.0,77.0
5,6,34,16,8,6,0,50,347,71050.0,0.0,41.0,3.0,7.0,0.0,0.0,22.0,58.0
5,5,36,17,9,5,0,29,349,85260.0,1.0,50.0,3.0,12.0,0.0,0.0,21.0,70.0
5,5,22,3,5,5,0,15,408,85260.0,1.0,50.0,3.0,27.0,0.0,0.0,136.0,82.0
5,5,19,3,5,5,0,11,358,85260.0,1.0,50.0,3.0,33.0,0.0,0.0,119.0,72.0
5,5,11,18,3,7,0,20,279,60900.0,0.0,35.0,3.0,14.0,0.0,0.0,16.0,56.0
5,4,9,16,3,7,0,12,320,60900.0,0.0,35.0,3.0,27.0,0.0,0.0,20.0,80.0
5,6,5,2,2,7,0,7,363,60900.0,0.0,35.0,3.0,52.0,0.0,0.0,182.0,60.0
1,2,9,23,3,7,0,27,520,60900.0,0.0,35.0,3.0,19.0,0.0,0.0,23.0,260.0
5,4,4,11,1,7,0,19,324,60900.0,0.0,35.0,3.0,17.0,0.0,0.0,29.0,81.0
5,1,4,16,1,7,0,32,336,60900.0,0.0,35.0,3.0,10.0,0.0,0.0,21.0,336.0
5,7,1,19,1,7,0,18,353,60900.0,0.0,35.0,3.0,20.0,0.0,0.0,19.0,50.0
1,3,2,19,1,7,0,26,536,60900.0,0.0,35.0,3.0,21.0,0.0,0.0,28.0,179.0
5,4,1,14,1,7,0,9,343,60900.0,0.0,35.0,3.0,38.0,0.0,0.0,24.0,86.0
5,3,52,13,12,6,0,17,393,71050.0,0.0,41.0,3.0,23.0,0.0,0.0,30.0,131.0
5,5,50,22,12,6,0,15,346,71050.0,0.0,41.0,3.0,23.0,0.0,0.0,16.0,69.0
1,6,50,20,12,6,0,28,564,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,28.0,94.0
5,5,37,10,9,6,0,38,320,71050.0,0.0,41.0,3.0,8.0,0.0,0.0,32.0,64.0
5,1,10,14,3,6,0,19,255,71050.0,0.0,41.0,3.0,13.0,0.0,0.0,18.0,255.0
5,1,49,17,12,5,0,36,320,85260.0,1.0,50.0,3.0,9.0,0.0,0.0,19.0,320.0
5,7,45,4,11,5,0,25,363,85260.0,1.0,50.0,3.0,15.0,0.0,0.0,91.0,52.0
5,3,34,21,8,5,0,30,381,85260.0,1.0,50.0,3.0,13.0,0.0,0.0,18.0,127.0
5,2,23,21,6,5,0,14,378,85260.0,1.0,50.0,3.0,27.0,0.0,0.0,18.0,189.0
5,2,21,16,5,5,0,16,364,85260.0,1.0,50.0,3.0,23.0,0.0,0.0,23.0,182.0
5,6,18,12,5,5,0,13,370,85260.0,1.0,50.0,3.0,28.0,0.0,0.0,31.0,62.0
5,5,14,22,4,5,0,23,374,85260.0,1.0,50.0,3.0,16.0,0.0,0.0,17.0,75.0
5,7,1,1,1,7,0,25,351,60900.0,0.0,35.0,3.0,14.0,0.0,0.0,351.0,50.0
5,6,50,17,12,6,0,28,278,71050.0,0.0,41.0,3.0,10.0,0.0,0.0,16.0,46.0
5,7,49,0,12,6,0,11,404,71050.0,0.0,41.0,3.0,37.0,0.0,0.0,inf,58.0
5,5,47,2,11,6,0,18,373,71050.0,0.0,41.0,3.0,21.0,0.0,0.0,186.0,75.0
5,4,45,17,11,6,0,14,384,71050.0,0.0,41.0,3.0,27.0,0.0,0.0,23.0,96.0
5,3,45,17,11,6,0,53,271,71050.0,0.0,41.0,3.0,5.0,0.0,0.0,16.0,90.0
5,6,38,2,9,6,0,15,335,71050.0,0.0,41.0,3.0,22.0,0.0,0.0,168.0,56.0
5,4,33,1,8,6,0,7,295,71050.0,0.0,41.0,3.0,42.0,0.0,0.0,295.0,74.0
5,6,2,14,1,6,0,16,321,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,23.0,54.0
4,2,18,22,4,6,0,4,405,71050.0,0.0,41.0,3.0,101.0,0.0,0.0,18.0,202.0
5,4,2,18,1,6,0,7,312,71050.0,0.0,41.0,3.0,45.0,0.0,0.0,17.0,78.0
5,6,51,19,12,5,0,20,339,85260.0,1.0,50.0,3.0,17.0,0.0,0.0,18.0,56.0
5,2,49,23,12,5,0,8,321,85260.0,1.0,50.0,3.0,40.0,0.0,0.0,14.0,160.0
3,1,34,9,8,5,0,12,483,85260.0,1.0,50.0,3.0,40.0,0.0,0.0,54.0,483.0
5,3,24,1,6,5,0,15,298,85260.0,1.0,50.0,3.0,20.0,0.0,0.0,298.0,99.0
5,6,14,16,4,5,0,8,358,85260.0,1.0,50.0,3.0,45.0,0.0,0.0,22.0,60.0
5,4,14,3,4,5,0,29,322,85260.0,1.0,50.0,3.0,11.0,0.0,0.0,107.0,80.0
5,4,45,20,11,4,0,20,294,106575.0,1.0,62.0,3.0,15.0,0.0,0.0,15.0,74.0
5,4,44,16,11,4,0,47,285,106575.0,1.0,62.0,3.0,6.0,0.0,0.0,18.0,71.0
5,6,3,18,1,7,0,24,333,60900.0,0.0,35.0,3.0,14.0,0.0,0.0,18.0,56.0
5,2,3,4,1,7,0,26,269,60900.0,0.0,35.0,3.0,10.0,0.0,0.0,67.0,134.0
5,6,1,20,1,7,0,20,300,60900.0,0.0,35.0,3.0,15.0,0.0,0.0,15.0,50.0
5,3,51,3,12,6,0,17,334,71050.0,0.0,41.0,3.0,20.0,0.0,0.0,111.0,111.0
5,3,49,19,12,6,0,19,314,71050.0,0.0,41.0,3.0,17.0,0.0,0.0,17.0,105.0
5,7,46,16,11,6,0,56,263,71050.0,0.0,41.0,3.0,5.0,0.0,0.0,16.0,38.0
5,5,36,3,9,6,0,19,336,71050.0,0.0,41.0,3.0,18.0,0.0,0.0,112.0,67.0
5,6,32,0,8,6,0,31,343,71050.0,0.0,41.0,3.0,11.0,0.0,0.0,inf,57.0
5,5,52,20,12,5,0,15,320,85260.0,1.0,50.0,3.0,21.0,0.0,0.0,16.0,64.0
